ID,DATE_KEY,FULL_DATE_KEY,YEAR,DAY_OF_WEEK,IS_HOLIDAY,MONTH_PERSIAN_NAME,DAY_PERSIAN_NAME
3452,14040609,1404/06/09,1404,2,0,شهریور,یکشنبه
3453,14040610,1404/06/10,1404,3,1,شهریور,دوشنبه
3454,14040611,1404/06/11,1404,4,0,شهریور,سه شنبه
3455,14040612,1404/06/12,1404,5,0,شهریور,چهارشنبه
3456,14040613,1404/06/13,1404,6,0,شهریور,پنجشنبه
3457,14040614,1404/06/14,1404,7,1,شهریور,جمعه
3458,14040615,1404/06/15,1404,1,0,شهریور,شنبه
3459,14040616,1404/06/16,1404,2,0,شهریور,یکشنبه
3460,14040617,1404/06/17,1404,3,0,شهریور,دوشنبه
3461,14040618,1404/06/18,1404,4,0,شهریور,سه شنبه
3462,14040619,1404/06/19,1404,5,1,شهریور,چهارشنبه
3463,14040620,1404/06/20,1404,6,0,شهریور,پنجشنبه
3464,14040621,1404/06/21,1404,7,1,شهریور,جمعه
3465,14040622,1404/06/22,1404,1,0,شهریور,شنبه
3466,14040623,1404/06/23,1404,2,0,شهریور,یکشنبه
3467,14040624,1404/06/24,1404,3,0,شهریور,دوشنبه
3468,14040625,1404/06/25,1404,4,0,شهریور,سه شنبه
3469,14040626,1404/06/26,1404,5,0,شهریور,چهارشنبه
3470,14040627,1404/06/27,1404,6,0,شهریور,پنجشنبه
3471,14040628,1404/06/28,1404,7,1,شهریور,جمعه
3472,14040629,1404/06/29,1404,1,0,شهریور,شنبه
3473,14040630,1404/06/30,1404,2,0,شهریور,یکشنبه
3474,14040631,1404/06/31,1404,3,0,شهریور,دوشنبه
3475,14040701,1404/07/01,1404,4,0,مهر,سه شنبه
3476,14040702,1404/07/02,1404,5,0,مهر,چهارشنبه
3477,14040703,1404/07/03,1404,6,0,مهر,پنجشنبه
3478,14040704,1404/07/04,1404,7,1,مهر,جمعه
3479,14040705,1404/07/05,1404,1,0,مهر,شنبه
3480,14040706,1404/07/06,1404,2,0,مهر,یکشنبه
3481,14040707,1404/07/07,1404,3,0,مهر,دوشنبه
3482,14040708,1404/07/08,1404,4,0,مهر,سه شنبه
3483,14040709,1404/07/09,1404,5,0,مهر,چهارشنبه
3484,14040710,1404/07/10,1404,6,0,مهر,پنجشنبه
3485,14040711,1404/07/11,1404,7,1,مهر,جمعه
3486,14040712,1404/07/12,1404,1,0,مهر,شنبه
3487,14040713,1404/07/13,1404,2,0,مهر,یکشنبه
3488,14040714,1404/07/14,1404,3,0,مهر,دوشنبه
3489,14040715,1404/07/15,1404,4,0,مهر,سه شنبه
3490,14040716,1404/07/16,1404,5,0,مهر,چهارشنبه
3491,14040717,1404/07/17,1404,6,0,مهر,پنجشنبه
3492,14040718,1404/07/18,1404,7,1,مهر,جمعه
3493,14040719,1404/07/19,1404,1,0,مهر,شنبه
3494,14040720,1404/07/20,1404,2,0,مهر,یکشنبه
3495,14040721,1404/07/21,1404,3,0,مهر,دوشنبه
3496,14040722,1404/07/22,1404,4,0,مهر,سه شنبه
3497,14040723,1404/07/23,1404,5,0,مهر,چهارشنبه
3498,14040724,1404/07/24,1404,6,0,مهر,پنجشنبه
3499,14040725,1404/07/25,1404,7,1,مهر,جمعه
3500,14040726,1404/07/26,1404,1,0,مهر,شنبه
3501,14040727,1404/07/27,1404,2,0,مهر,یکشنبه
3502,14040728,1404/07/28,1404,3,0,مهر,دوشنبه
3503,14040729,1404/07/29,1404,4,0,مهر,سه شنبه
3504,14040730,1404/07/30,1404,5,0,مهر,چهارشنبه
3505,14040801,1404/08/01,1404,6,0,آبان,پنجشنبه
3506,14040802,1404/08/02,1404,7,1,آبان,جمعه
3507,14040803,1404/08/03,1404,1,0,آبان,شنبه
3508,14040804,1404/08/04,1404,2,0,آبان,یکشنبه
3509,14040805,1404/08/05,1404,3,0,آبان,دوشنبه
3510,14040806,1404/08/06,1404,4,0,آبان,سه شنبه
3511,14040807,1404/08/07,1404,5,0,آبان,چهارشنبه
3512,14040808,1404/08/08,1404,6,0,آبان,پنجشنبه
3513,14040809,1404/08/09,1404,7,1,آبان,جمعه
3514,14040810,1404/08/10,1404,1,0,آبان,شنبه
3515,14040811,1404/08/11,1404,2,0,آبان,یکشنبه
3516,14040812,1404/08/12,1404,3,0,آبان,دوشنبه
3517,14040813,1404/08/13,1404,4,0,آبان,سه شنبه
3518,14040814,1404/08/14,1404,5,0,آبان,چهارشنبه
3519,14040815,1404/08/15,1404,6,0,آبان,پنجشنبه
3520,14040816,1404/08/16,1404,7,1,آبان,جمعه
3521,14040817,1404/08/17,1404,1,0,آبان,شنبه
3522,14040818,1404/08/18,1404,2,0,آبان,یکشنبه
3523,14040819,1404/08/19,1404,3,0,آبان,دوشنبه
3524,14040820,1404/08/20,1404,4,0,آبان,سه شنبه
3525,14040821,1404/08/21,1404,5,0,آبان,چهارشنبه
3526,14040822,1404/08/22,1404,6,0,آبان,پنجشنبه
3527,14040823,1404/08/23,1404,7,1,آبان,جمعه
3528,14040824,1404/08/24,1404,1,0,آبان,شنبه
3529,14040825,1404/08/25,1404,2,0,آبان,یکشنبه
3530,14040826,1404/08/26,1404,3,0,آبان,دوشنبه
3531,14040827,1404/08/27,1404,4,0,آبان,سه شنبه
3532,14040828,1404/08/28,1404,5,0,آبان,چهارشنبه
3533,14040829,1404/08/29,1404,6,0,آبان,پنجشنبه
3534,14040830,1404/08/30,1404,7,1,آبان,جمعه
3535,14040901,1404/09/01,1404,1,0,آذر,شنبه
3536,14040902,1404/09/02,1404,2,0,آذر,یکشنبه
3537,14040903,1404/09/03,1404,3,0,آذر,دوشنبه
3538,14040904,1404/09/04,1404,4,1,آذر,سه شنبه
3539,14040905,1404/09/05,1404,5,0,آذر,چهارشنبه
3540,14040906,1404/09/06,1404,6,0,آذر,پنجشنبه
3541,14040907,1404/09/07,1404,7,1,آذر,جمعه
3542,14040908,1404/09/08,1404,1,0,آذر,شنبه
3543,14040909,1404/09/09,1404,2,0,آذر,یکشنبه
3544,14040910,1404/09/10,1404,3,0,آذر,دوشنبه
3545,14040911,1404/09/11,1404,4,0,آذر,سه شنبه
3546,14040912,1404/09/12,1404,5,0,آذر,چهارشنبه
3547,14040913,1404/09/13,1404,6,0,آذر,پنجشنبه
3548,14040914,1404/09/14,1404,7,1,آذر,جمعه
3549,14040915,1404/09/15,1404,1,0,آذر,شنبه
3550,14040916,1404/09/16,1404,2,0,آذر,یکشنبه
3551,14040917,1404/09/17,1404,3,0,آذر,دوشنبه
3552,14040918,1404/09/18,1404,4,0,آذر,سه شنبه
3553,14040919,1404/09/19,1404,5,0,آذر,چهارشنبه
3554,14040920,1404/09/20,1404,6,0,آذر,پنجشنبه
3555,14040921,1404/09/21,1404,7,1,آذر,جمعه
3556,14040922,1404/09/22,1404,1,0,آذر,شنبه
3557,14040923,1404/09/23,1404,2,0,آذر,یکشنبه
3558,14040924,1404/09/24,1404,3,0,آذر,دوشنبه
3559,14040925,1404/09/25,1404,4,0,آذر,سه شنبه
3560,14040926,1404/09/26,1404,5,0,آذر,چهارشنبه
3561,14040927,1404/09/27,1404,6,0,آذر,پنجشنبه
3562,14040928,1404/09/28,1404,7,1,آذر,جمعه
3563,14040929,1404/09/29,1404,1,0,آذر,شنبه
3564,14040930,1404/09/30,1404,2,0,آذر,یکشنبه
3565,14041001,1404/10/01,1404,3,0,دی,دوشنبه
3566,14041002,1404/10/02,1404,4,0,دی,سه شنبه
3567,14041003,1404/10/03,1404,5,0,دی,چهارشنبه
3568,14041004,1404/10/04,1404,6,0,دی,پنجشنبه
3569,14041005,1404/10/05,1404,7,1,دی,جمعه
3570,14041006,1404/10/06,1404,1,0,دی,شنبه
3571,14041007,1404/10/07,1404,2,0,دی,یکشنبه
3572,14041008,1404/10/08,1404,3,0,دی,دوشنبه
3573,14041009,1404/10/09,1404,4,0,دی,سه شنبه
3574,14041010,1404/10/10,1404,5,0,دی,چهارشنبه
3575,14041011,1404/10/11,1404,6,0,دی,پنجشنبه
3576,14041012,1404/10/12,1404,7,1,دی,جمعه
3577,14041013,1404/10/13,1404,1,1,دی,شنبه
3578,14041014,1404/10/14,1404,2,0,دی,یکشنبه
3579,14041015,1404/10/15,1404,3,0,دی,دوشنبه
3580,14041016,1404/10/16,1404,4,0,دی,سه شنبه
3581,14041017,1404/10/17,1404,5,0,دی,چهارشنبه
3582,14041018,1404/10/18,1404,6,0,دی,پنجشنبه
3583,14041019,1404/10/19,1404,7,1,دی,جمعه
3584,14041020,1404/10/20,1404,1,0,دی,شنبه
3585,14041021,1404/10/21,1404,2,0,دی,یکشنبه
3586,14041022,1404/10/22,1404,3,0,دی,دوشنبه
3587,14041023,1404/10/23,1404,4,0,دی,سه شنبه
3588,14041024,1404/10/24,1404,5,0,دی,چهارشنبه
3589,14041025,1404/10/25,1404,6,0,دی,پنجشنبه
3590,14041026,1404/10/26,1404,7,1,دی,جمعه
3591,14041027,1404/10/27,1404,1,1,دی,شنبه
3592,14041028,1404/10/28,1404,2,0,دی,یکشنبه
3593,14041029,1404/10/29,1404,3,0,دی,دوشنبه
3594,14041030,1404/10/30,1404,4,0,دی,سه شنبه
3595,14041101,1404/11/01,1404,5,0,بهمن,چهارشنبه
3596,14041102,1404/11/02,1404,6,0,بهمن,پنجشنبه
3597,14041103,1404/11/03,1404,7,1,بهمن,جمعه
3598,14041104,1404/11/04,1404,1,0,بهمن,شنبه
3599,14041105,1404/11/05,1404,2,0,بهمن,یکشنبه
3600,14041106,1404/11/06,1404,3,0,بهمن,دوشنبه
3601,14041107,1404/11/07,1404,4,0,بهمن,سه شنبه
3602,14041108,1404/11/08,1404,5,0,بهمن,چهارشنبه
3603,14041109,1404/11/09,1404,6,0,بهمن,پنجشنبه
3604,14041110,1404/11/10,1404,7,1,بهمن,جمعه
3605,14041111,1404/11/11,1404,1,0,بهمن,شنبه
3606,14041112,1404/11/12,1404,2,0,بهمن,یکشنبه
3607,14041113,1404/11/13,1404,3,0,بهمن,دوشنبه
3608,14041114,1404/11/14,1404,4,0,بهمن,سه شنبه
3609,14041115,1404/11/15,1404,5,1,بهمن,چهارشنبه
3610,14041116,1404/11/16,1404,6,0,بهمن,پنجشنبه
3611,14041117,1404/11/17,1404,7,1,بهمن,جمعه
3612,14041118,1404/11/18,1404,1,0,بهمن,شنبه
3613,14041119,1404/11/19,1404,2,0,بهمن,یکشنبه
3614,14041120,1404/11/20,1404,3,0,بهمن,دوشنبه
3615,14041121,1404/11/21,1404,4,0,بهمن,سه شنبه
3616,14041122,1404/11/22,1404,5,1,بهمن,چهارشنبه
3617,14041123,1404/11/23,1404,6,0,بهمن,پنجشنبه
3618,14041124,1404/11/24,1404,7,1,بهمن,جمعه
3619,14041125,1404/11/25,1404,1,0,بهمن,شنبه
3620,14041126,1404/11/26,1404,2,0,بهمن,یکشنبه
3621,14041127,1404/11/27,1404,3,0,بهمن,دوشنبه
3622,14041128,1404/11/28,1404,4,0,بهمن,سه شنبه
3623,14041129,1404/11/29,1404,5,0,بهمن,چهارشنبه
3624,14041130,1404/11/30,1404,6,0,بهمن,پنجشنبه
3625,14041201,1404/12/01,1404,7,1,اسفند,جمعه
3626,14041202,1404/12/02,1404,1,0,اسفند,شنبه
3627,14041203,1404/12/03,1404,2,0,اسفند,یکشنبه
3628,14041204,1404/12/04,1404,3,0,اسفند,دوشنبه
3629,14041205,1404/12/05,1404,4,0,اسفند,سه شنبه
3630,14041206,1404/12/06,1404,5,0,اسفند,چهارشنبه
3631,14041207,1404/12/07,1404,6,0,اسفند,پنجشنبه
3632,14041208,1404/12/08,1404,7,1,اسفند,جمعه
3633,14041209,1404/12/09,1404,1,0,اسفند,شنبه
3634,14041210,1404/12/10,1404,2,0,اسفند,یکشنبه
3635,14041211,1404/12/11,1404,3,0,اسفند,دوشنبه
3636,14041212,1404/12/12,1404,4,0,اسفند,سه شنبه
3637,14041213,1404/12/13,1404,5,0,اسفند,چهارشنبه
3638,14041214,1404/12/14,1404,6,0,اسفند,پنجشنبه
3639,14041215,1404/12/15,1404,7,1,اسفند,جمعه
3640,14041216,1404/12/16,1404,1,0,اسفند,شنبه
3641,14041217,1404/12/17,1404,2,0,اسفند,یکشنبه
3642,14041218,1404/12/18,1404,3,0,اسفند,دوشنبه
3643,14041219,1404/12/19,1404,4,0,اسفند,سه شنبه
3644,14041220,1404/12/20,1404,5,1,اسفند,چهارشنبه
3645,14041221,1404/12/21,1404,6,0,اسفند,پنجشنبه
3646,14041222,1404/12/22,1404,7,1,اسفند,جمعه
3647,14041223,1404/12/23,1404,1,0,اسفند,شنبه
3648,14041224,1404/12/24,1404,2,0,اسفند,یکشنبه
3649,14041225,1404/12/25,1404,3,0,اسفند,دوشنبه
3650,14041226,1404/12/26,1404,4,0,اسفند,سه شنبه
3651,14041227,1404/12/27,1404,5,0,اسفند,چهارشنبه
3652,14041228,1404/12/28,1404,6,0,اسفند,پنجشنبه
3653,14041229,1404/12/29,1404,7,1,اسفند,جمعه
3654,14050101,1405/01/01,1405,1,1,فروردین,شنبه
3655,14050102,1405/01/02,1405,2,1,فروردین,یکشنبه
3656,14050103,1405/01/03,1405,3,1,فروردین,دوشنبه
3657,14050104,1405/01/04,1405,4,1,فروردین,سه شنبه
3658,14050105,1405/01/05,1405,5,0,فروردین,چهارشنبه
3659,14050106,1405/01/06,1405,6,0,فروردین,پنجشنبه
3660,14050107,1405/01/07,1405,7,1,فروردین,جمعه
3661,14050108,1405/01/08,1405,1,0,فروردین,شنبه
3662,14050109,1405/01/09,1405,2,0,فروردین,یکشنبه
3663,14050110,1405/01/10,1405,3,0,فروردین,دوشنبه
3664,14050111,1405/01/11,1405,4,0,فروردین,سه شنبه
3665,14050112,1405/01/12,1405,5,1,فروردین,چهارشنبه
3666,14050113,1405/01/13,1405,6,1,فروردین,پنجشنبه
3667,14050114,1405/01/14,1405,7,1,فروردین,جمعه
3668,14050115,1405/01/15,1405,1,0,فروردین,شنبه
3669,14050116,1405/01/16,1405,2,0,فروردین,یکشنبه
3670,14050117,1405/01/17,1405,3,0,فروردین,دوشنبه
3671,14050118,1405/01/18,1405,4,0,فروردین,سه شنبه
3672,14050119,1405/01/19,1405,5,0,فروردین,چهارشنبه
3673,14050120,1405/01/20,1405,6,0,فروردین,پنجشنبه
3674,14050121,1405/01/21,1405,7,1,فروردین,جمعه
3675,14050122,1405/01/22,1405,1,0,فروردین,شنبه
3676,14050123,1405/01/23,1405,2,0,فروردین,یکشنبه
3677,14050124,1405/01/24,1405,3,0,فروردین,دوشنبه
3678,14050125,1405/01/25,1405,4,1,فروردین,سه شنبه
3679,14050126,1405/01/26,1405,5,0,فروردین,چهارشنبه
3680,14050127,1405/01/27,1405,6,0,فروردین,پنجشنبه
3681,14050128,1405/01/28,1405,7,1,فروردین,جمعه
3682,14050129,1405/01/29,1405,1,0,فروردین,شنبه
3683,14050130,1405/01/30,1405,2,0,فروردین,یکشنبه
3684,14050131,1405/01/31,1405,3,0,فروردین,دوشنبه
3685,14050201,1405/02/01,1405,4,0,اردیبهشت,سه شنبه
3686,14050202,1405/02/02,1405,5,0,اردیبهشت,چهارشنبه
3687,14050203,1405/02/03,1405,6,0,اردیبهشت,پنجشنبه
3688,14050204,1405/02/04,1405,7,1,اردیبهشت,جمعه
3689,14050205,1405/02/05,1405,1,0,اردیبهشت,شنبه
3690,14050206,1405/02/06,1405,2,0,اردیبهشت,یکشنبه
3691,14050207,1405/02/07,1405,3,0,اردیبهشت,دوشنبه
3692,14050208,1405/02/08,1405,4,0,اردیبهشت,سه شنبه
3693,14050209,1405/02/09,1405,5,0,اردیبهشت,چهارشنبه
3694,14050210,1405/02/10,1405,6,0,اردیبهشت,پنجشنبه
3695,14050211,1405/02/11,1405,7,1,اردیبهشت,جمعه
3696,14050212,1405/02/12,1405,1,0,اردیبهشت,شنبه
3697,14050213,1405/02/13,1405,2,0,اردیبهشت,یکشنبه
3698,14050214,1405/02/14,1405,3,0,اردیبهشت,دوشنبه
3699,14050215,1405/02/15,1405,4,0,اردیبهشت,سه شنبه
3700,14050216,1405/02/16,1405,5,0,اردیبهشت,چهارشنبه
3701,14050217,1405/02/17,1405,6,0,اردیبهشت,پنجشنبه
3702,14050218,1405/02/18,1405,7,1,اردیبهشت,جمعه
3703,14050219,1405/02/19,1405,1,0,اردیبهشت,شنبه
3704,14050220,1405/02/20,1405,2,0,اردیبهشت,یکشنبه
3705,14050221,1405/02/21,1405,3,0,اردیبهشت,دوشنبه
3706,14050222,1405/02/22,1405,4,0,اردیبهشت,سه شنبه
3707,14050223,1405/02/23,1405,5,0,اردیبهشت,چهارشنبه
3708,14050224,1405/02/24,1405,6,0,اردیبهشت,پنجشنبه
3709,14050225,1405/02/25,1405,7,1,اردیبهشت,جمعه
3710,14050226,1405/02/26,1405,1,0,اردیبهشت,شنبه
3711,14050227,1405/02/27,1405,2,0,اردیبهشت,یکشنبه
3712,14050228,1405/02/28,1405,3,0,اردیبهشت,دوشنبه
3713,14050229,1405/02/29,1405,4,0,اردیبهشت,سه شنبه
3714,14050230,1405/02/30,1405,5,0,اردیبهشت,چهارشنبه
3715,14050231,1405/02/31,1405,6,0,اردیبهشت,پنجشنبه
3716,14050301,1405/03/01,1405,7,1,خرداد,جمعه
3717,14050302,1405/03/02,1405,1,0,خرداد,شنبه
3718,14050303,1405/03/03,1405,2,0,خرداد,یکشنبه
3719,14050304,1405/03/04,1405,3,0,خرداد,دوشنبه
3720,14050305,1405/03/05,1405,4,0,خرداد,سه شنبه
3721,14050306,1405/03/06,1405,5,0,خرداد,چهارشنبه
3722,14050307,1405/03/07,1405,6,1,خرداد,پنجشنبه
3723,14050308,1405/03/08,1405,7,1,خرداد,جمعه
3724,14050309,1405/03/09,1405,1,0,خرداد,شنبه
3725,14050310,1405/03/10,1405,2,0,خرداد,یکشنبه
3726,14050311,1405/03/11,1405,3,0,خرداد,دوشنبه
3727,14050312,1405/03/12,1405,4,0,خرداد,سه شنبه
3728,14050313,1405/03/13,1405,5,0,خرداد,چهارشنبه
3729,14050314,1405/03/14,1405,6,1,خرداد,پنجشنبه
3730,14050315,1405/03/15,1405,7,1,خرداد,جمعه
3731,14050316,1405/03/16,1405,1,0,خرداد,شنبه
3732,14050317,1405/03/17,1405,2,0,خرداد,یکشنبه
3733,14050318,1405/03/18,1405,3,0,خرداد,دوشنبه
3734,14050319,1405/03/19,1405,4,0,خرداد,سه شنبه
3735,14050320,1405/03/20,1405,5,0,خرداد,چهارشنبه
3736,14050321,1405/03/21,1405,6,0,خرداد,پنجشنبه
3737,14050322,1405/03/22,1405,7,1,خرداد,جمعه
3738,14050323,1405/03/23,1405,1,0,خرداد,شنبه
3739,14050324,1405/03/24,1405,2,0,خرداد,یکشنبه
3740,14050325,1405/03/25,1405,3,0,خرداد,دوشنبه
3741,14050326,1405/03/26,1405,4,0,خرداد,سه شنبه
3742,14050327,1405/03/27,1405,5,0,خرداد,چهارشنبه
3743,14050328,1405/03/28,1405,6,0,خرداد,پنجشنبه
3744,14050329,1405/03/29,1405,7,1,خرداد,جمعه
3745,14050330,1405/03/30,1405,1,0,خرداد,شنبه
3746,14050331,1405/03/31,1405,2,0,خرداد,یکشنبه
3747,14050401,1405/04/01,1405,3,0,تیر,دوشنبه
3748,14050402,1405/04/02,1405,4,0,تیر,سه شنبه
3749,14050403,1405/04/03,1405,5,0,تیر,چهارشنبه
3750,14050404,1405/04/04,1405,6,1,تیر,پنجشنبه
3751,14050405,1405/04/05,1405,7,1,تیر,جمعه
3752,14050406,1405/04/06,1405,1,0,تیر,شنبه
3753,14050407,1405/04/07,1405,2,0,تیر,یکشنبه
3754,14050408,1405/04/08,1405,3,0,تیر,دوشنبه
3755,14050409,1405/04/09,1405,4,0,تیر,سه شنبه
3756,14050410,1405/04/10,1405,5,0,تیر,چهارشنبه
3757,14050411,1405/04/11,1405,6,0,تیر,پنجشنبه
3758,14050412,1405/04/12,1405,7,1,تیر,جمعه
3759,14050413,1405/04/13,1405,1,0,تیر,شنبه
3760,14050414,1405/04/14,1405,2,0,تیر,یکشنبه
3761,14050415,1405/04/15,1405,3,0,تیر,دوشنبه
3762,14050416,1405/04/16,1405,4,0,تیر,سه شنبه
3763,14050417,1405/04/17,1405,5,0,تیر,چهارشنبه
3764,14050418,1405/04/18,1405,6,0,تیر,پنجشنبه
3765,14050419,1405/04/19,1405,7,1,تیر,جمعه
3766,14050420,1405/04/20,1405,1,0,تیر,شنبه
3767,14050421,1405/04/21,1405,2,0,تیر,یکشنبه
3768,14050422,1405/04/22,1405,3,0,تیر,دوشنبه
3769,14050423,1405/04/23,1405,4,0,تیر,سه شنبه
3770,14050424,1405/04/24,1405,5,0,تیر,چهارشنبه
3771,14050425,1405/04/25,1405,6,0,تیر,پنجشنبه
3772,14050426,1405/04/26,1405,7,1,تیر,جمعه
3773,14050427,1405/04/27,1405,1,0,تیر,شنبه
3774,14050428,1405/04/28,1405,2,0,تیر,یکشنبه
3775,14050429,1405/04/29,1405,3,0,تیر,دوشنبه
3776,14050430,1405/04/30,1405,4,0,تیر,سه شنبه
3777,14050431,1405/04/31,1405,5,0,تیر,چهارشنبه
3778,14050501,1405/05/01,1405,6,0,مرداد,پنجشنبه
3779,14050502,1405/05/02,1405,7,1,مرداد,جمعه
3780,14050503,1405/05/03,1405,1,0,مرداد,شنبه
3781,14050504,1405/05/04,1405,2,0,مرداد,یکشنبه
3782,14050505,1405/05/05,1405,3,0,مرداد,دوشنبه
3783,14050506,1405/05/06,1405,4,0,مرداد,سه شنبه
3784,14050507,1405/05/07,1405,5,0,مرداد,چهارشنبه
3785,14050508,1405/05/08,1405,6,0,مرداد,پنجشنبه
3786,14050509,1405/05/09,1405,7,1,مرداد,جمعه
3787,14050510,1405/05/10,1405,1,0,مرداد,شنبه
3788,14050511,1405/05/11,1405,2,0,مرداد,یکشنبه
3789,14050512,1405/05/12,1405,3,0,مرداد,دوشنبه
3790,14050513,1405/05/13,1405,4,1,مرداد,سه شنبه
3791,14050514,1405/05/14,1405,5,0,مرداد,چهارشنبه
3792,14050515,1405/05/15,1405,6,0,مرداد,پنجشنبه
3793,14050516,1405/05/16,1405,7,1,مرداد,جمعه
3794,14050517,1405/05/17,1405,1,0,مرداد,شنبه
3795,14050518,1405/05/18,1405,2,0,مرداد,یکشنبه
3796,14050519,1405/05/19,1405,3,0,مرداد,دوشنبه
3797,14050520,1405/05/20,1405,4,0,مرداد,سه شنبه
3798,14050521,1405/05/21,1405,5,1,مرداد,چهارشنبه
3799,14050522,1405/05/22,1405,6,0,مرداد,پنجشنبه
3800,14050523,1405/05/23,1405,7,1,مرداد,جمعه
3801,14050524,1405/05/24,1405,1,0,مرداد,شنبه
3802,14050525,1405/05/25,1405,2,0,مرداد,یکشنبه
3803,14050526,1405/05/26,1405,3,0,مرداد,دوشنبه
3804,14050527,1405/05/27,1405,4,0,مرداد,سه شنبه
3805,14050528,1405/05/28,1405,5,0,مرداد,چهارشنبه
3806,14050529,1405/05/29,1405,6,0,مرداد,پنجشنبه
3807,14050530,1405/05/30,1405,7,1,مرداد,جمعه
3808,14050531,1405/05/31,1405,1,1,مرداد,شنبه
3809,14050601,1405/06/01,1405,2,0,شهریور,یکشنبه
3810,14050602,1405/06/02,1405,3,0,شهریور,دوشنبه
3811,14050603,1405/06/03,1405,4,0,شهریور,سه شنبه
3812,14050604,1405/06/04,1405,5,0,شهریور,چهارشنبه
3813,14050605,1405/06/05,1405,6,0,شهریور,پنجشنبه
